filename,complaint,request
train_1044.wav,yes,affil
train_1045.wav,no,presta
train_1046.wav,no,presta
train_1047.wav,yes,presta
train_1048.wav,yes,presta
train_1049.wav,yes,presta
train_1050.wav,yes,presta
train_1051.wav,no,affil
train_1052.wav,yes,presta
train_1053.wav,no,affil
train_1054.wav,yes,presta
train_1055.wav,yes,presta
train_1056.wav,no,presta
train_1057.wav,yes,presta
train_1058.wav,no,presta
train_1059.wav,no,presta
train_1060.wav,yes,presta
train_1061.wav,no,affil
train_1062.wav,no,affil
train_1063.wav,no,presta
train_1064.wav,no,presta
train_1065.wav,yes,presta
train_1066.wav,yes,presta
train_1067.wav,no,presta
train_1068.wav,yes,presta
train_1069.wav,yes,presta
train_1070.wav,no,presta
train_1071.wav,yes,presta
train_1072.wav,yes,presta
train_1073.wav,no,affil
train_1074.wav,no,presta
train_1075.wav,no,affil
train_1076.wav,no,affil
train_1077.wav,no,presta
train_1078.wav,no,presta
train_1079.wav,no,affil
train_1080.wav,no,affil
train_1081.wav,no,affil
train_1082.wav,yes,presta
train_1083.wav,no,presta
train_1084.wav,no,affil
train_1085.wav,yes,presta
train_1086.wav,yes,affil
train_1087.wav,no,affil
train_1088.wav,no,affil
train_1089.wav,no,affil
train_1090.wav,yes,presta
train_1091.wav,no,presta
train_1092.wav,yes,affil
train_1093.wav,no,affil
train_1094.wav,no,affil
train_1095.wav,yes,presta
train_1096.wav,no,affil
train_1097.wav,no,presta
train_1098.wav,no,affil
train_1099.wav,no,affil
train_1100.wav,yes,presta
train_1101.wav,no,presta
train_1102.wav,yes,presta
train_1103.wav,yes,presta
train_1104.wav,no,affil
train_1105.wav,no,presta
train_1106.wav,no,presta
train_1107.wav,no,presta
train_1108.wav,no,affil
train_1109.wav,yes,presta
train_1110.wav,yes,presta
train_1111.wav,no,presta
train_1112.wav,no,presta
train_1113.wav,no,affil
train_1114.wav,no,presta
train_1115.wav,no,affil
train_1116.wav,yes,presta
train_1117.wav,no,presta
train_1118.wav,no,presta
train_1119.wav,no,presta
train_1120.wav,yes,presta
train_1121.wav,yes,presta
train_1122.wav,yes,affil
train_1123.wav,yes,affil
train_1124.wav,no,affil
train_1125.wav,no,affil
train_1126.wav,no,presta
train_1127.wav,yes,affil
train_1128.wav,yes,affil
train_1129.wav,no,affil
train_1130.wav,no,presta
train_1131.wav,no,presta
train_1132.wav,yes,presta
train_1133.wav,no,affil
train_1134.wav,no,presta
train_1135.wav,yes,presta
train_1136.wav,no,presta
train_1137.wav,yes,presta
train_1138.wav,no,presta
train_1139.wav,yes,affil
train_1140.wav,yes,presta
train_1141.wav,yes,affil
train_1142.wav,yes,affil
train_1143.wav,yes,affil
train_1144.wav,yes,affil
train_1145.wav,no,presta
train_1146.wav,yes,presta
train_1147.wav,no,presta
train_1148.wav,yes,affil
train_1149.wav,no,affil
train_1150.wav,no,affil
train_1151.wav,no,affil
train_1152.wav,no,affil
train_1153.wav,no,affil
train_1154.wav,no,affil
train_1155.wav,yes,affil
train_1156.wav,no,affil
train_1157.wav,no,affil
train_1158.wav,no,affil
train_1159.wav,no,affil
train_1160.wav,no,affil
train_1161.wav,yes,presta
train_1162.wav,yes,presta
train_1163.wav,no,affil
train_1164.wav,yes,presta
train_1165.wav,yes,presta
train_1166.wav,no,presta
train_1167.wav,no,presta
train_1168.wav,yes,presta
train_1169.wav,yes,presta
train_1170.wav,yes,affil
train_1171.wav,no,presta
train_1172.wav,yes,presta
train_1173.wav,no,affil
train_1174.wav,yes,affil
train_1175.wav,yes,presta
train_1176.wav,yes,presta
train_1177.wav,no,presta
train_1178.wav,no,presta
train_1179.wav,no,presta
train_1180.wav,no,presta
train_1181.wav,no,presta
train_1182.wav,yes,presta
train_1183.wav,no,affil
train_1184.wav,yes,affil
train_1185.wav,yes,presta
train_1186.wav,no,affil
train_1187.wav,yes,affil
train_1188.wav,yes,affil
train_1189.wav,no,presta
train_1190.wav,no,presta
train_1191.wav,no,affil
train_1192.wav,yes,presta
train_1193.wav,no,affil
train_1194.wav,yes,presta
train_1195.wav,yes,affil
train_1196.wav,no,presta
train_1197.wav,no,presta
train_1198.wav,no,presta
train_1199.wav,no,affil
train_1200.wav,no,presta
train_1201.wav,no,affil
train_1202.wav,no,affil
train_1203.wav,yes,presta
train_1204.wav,no,affil
train_1205.wav,yes,presta
train_1206.wav,no,affil
train_1207.wav,no,presta
train_1208.wav,no,affil
train_1209.wav,yes,affil
train_1210.wav,no,presta
train_1211.wav,no,affil
train_1212.wav,no,presta
train_1213.wav,yes,presta
train_1214.wav,yes,presta
train_1215.wav,no,presta
train_1216.wav,yes,presta
train_1217.wav,no,affil
train_1218.wav,no,affil
train_1219.wav,no,presta
train_1220.wav,yes,affil
train_1221.wav,no,affil
train_1222.wav,yes,presta
train_1223.wav,yes,affil
train_1224.wav,no,presta
train_1225.wav,no,affil
train_1226.wav,yes,presta
train_1227.wav,no,presta
train_1228.wav,no,affil
train_1229.wav,no,presta
train_1230.wav,no,affil
train_1231.wav,no,presta
train_1232.wav,no,affil
train_1233.wav,yes,presta
train_1234.wav,yes,affil
train_1235.wav,yes,affil
train_1236.wav,no,affil
train_1237.wav,no,presta
train_1238.wav,no,presta
train_1239.wav,no,affil
train_1240.wav,no,presta
train_1241.wav,yes,presta
train_1242.wav,no,affil
train_1243.wav,no,affil
train_1244.wav,yes,presta
train_1245.wav,no,presta
train_1246.wav,yes,affil
train_1247.wav,yes,presta
train_1248.wav,yes,presta
train_1249.wav,no,affil
train_1250.wav,yes,presta
train_1251.wav,no,presta
train_1252.wav,no,presta
train_1253.wav,no,presta
train_1254.wav,no,presta
train_1255.wav,yes,presta
train_1256.wav,yes,presta
train_1257.wav,yes,presta
train_1258.wav,yes,presta
train_1259.wav,no,affil
train_1260.wav,no,affil
train_1261.wav,no,affil
train_1262.wav,no,affil
train_1263.wav,no,affil
train_1264.wav,yes,presta
train_1265.wav,no,presta
train_1266.wav,yes,presta
train_1267.wav,no,affil
train_1268.wav,no,affil
train_1269.wav,no,presta
train_1270.wav,no,affil
train_1271.wav,yes,presta
train_1272.wav,yes,affil
train_1273.wav,yes,presta
train_1274.wav,no,presta
train_1275.wav,yes,presta
train_1276.wav,no,presta
train_1277.wav,no,presta
train_1278.wav,no,affil
train_1279.wav,yes,affil
train_1280.wav,yes,presta
train_1281.wav,yes,presta
train_1282.wav,yes,presta
train_1283.wav,no,affil
train_1284.wav,yes,presta
train_1285.wav,yes,presta
train_1286.wav,no,affil
train_1287.wav,yes,affil
train_1288.wav,no,affil
train_1289.wav,no,presta
train_1290.wav,no,presta
train_1291.wav,yes,presta
train_1292.wav,no,presta
train_1293.wav,yes,presta
train_1294.wav,yes,presta
train_1295.wav,yes,presta
train_1296.wav,no,presta
train_1297.wav,no,affil
train_1298.wav,no,affil
train_1299.wav,no,presta
train_1300.wav,yes,presta
train_1301.wav,no,affil
train_1302.wav,no,affil
train_1303.wav,no,affil
train_1304.wav,yes,affil
train_1305.wav,yes,presta
train_1306.wav,yes,presta
train_1307.wav,no,presta
train_1308.wav,no,presta
train_1309.wav,yes,presta
train_1310.wav,no,affil
train_1311.wav,no,presta
train_1312.wav,no,presta
train_1313.wav,yes,presta
train_1314.wav,yes,presta
train_1315.wav,yes,presta
train_1316.wav,yes,affil
train_1317.wav,no,affil
train_1318.wav,no,presta
train_1319.wav,yes,presta
train_1320.wav,no,presta
train_1321.wav,yes,presta
train_1322.wav,yes,presta
train_1323.wav,yes,presta
train_1324.wav,no,affil
train_1325.wav,yes,presta
train_1326.wav,yes,presta
train_1327.wav,no,affil
train_1328.wav,no,affil
train_1329.wav,yes,affil
train_1330.wav,no,presta
train_1331.wav,no,affil
train_1332.wav,no,presta
train_1333.wav,no,presta
train_1334.wav,no,presta
train_1335.wav,yes,presta
train_1336.wav,yes,affil
train_1337.wav,no,affil
train_1338.wav,no,affil
train_1339.wav,yes,presta
train_1340.wav,yes,presta
train_1341.wav,yes,presta
train_1342.wav,no,presta
train_1343.wav,no,presta
train_1344.wav,yes,presta
train_1345.wav,no,affil
train_1346.wav,no,presta
train_1347.wav,yes,presta
train_1348.wav,no,presta
train_1349.wav,yes,affil
train_1350.wav,no,presta
train_1351.wav,no,affil
train_1352.wav,no,affil
train_1353.wav,no,affil
train_1354.wav,no,presta
train_1355.wav,no,presta
train_1356.wav,no,affil
train_1357.wav,no,affil
train_1358.wav,no,presta
train_1359.wav,yes,presta
train_1360.wav,no,presta
train_1361.wav,no,presta
train_1362.wav,no,presta
train_1363.wav,yes,presta
train_1364.wav,yes,affil
train_1365.wav,no,presta
train_1366.wav,no,affil
train_1367.wav,no,presta
train_1368.wav,no,affil
train_1369.wav,yes,affil
train_1370.wav,yes,presta
train_1371.wav,no,presta
train_1372.wav,yes,affil
train_1373.wav,no,affil
train_1374.wav,yes,presta
train_1375.wav,yes,affil
train_1376.wav,no,presta
train_1377.wav,yes,presta
train_1378.wav,yes,presta
train_1379.wav,yes,affil
train_1380.wav,no,presta
train_1381.wav,yes,affil
train_1382.wav,no,presta
train_1383.wav,no,affil
train_1384.wav,no,affil
train_1385.wav,no,affil
train_1386.wav,no,presta
train_1387.wav,yes,affil
train_1388.wav,no,presta
train_1389.wav,no,affil
train_1390.wav,no,affil
train_1391.wav,yes,presta
train_1392.wav,no,affil
train_1393.wav,no,presta
train_1394.wav,no,presta
train_1395.wav,no,presta
train_1396.wav,yes,affil
train_1397.wav,yes,presta
train_1398.wav,no,presta
train_1399.wav,yes,presta
train_1400.wav,yes,affil
train_1401.wav,yes,affil
train_1402.wav,no,affil
train_1403.wav,no,affil
train_1404.wav,yes,presta
train_1405.wav,yes,affil
train_1406.wav,no,affil
train_1407.wav,no,affil
train_1408.wav,yes,presta
train_1409.wav,no,presta
train_1410.wav,no,presta
train_1411.wav,no,affil
train_1412.wav,yes,affil
train_1413.wav,no,presta
train_1414.wav,yes,presta
train_1415.wav,yes,presta
train_1416.wav,yes,presta
train_1417.wav,no,affil
train_1418.wav,no,presta
train_1419.wav,no,presta
train_1420.wav,yes,affil
train_1421.wav,yes,presta
train_1422.wav,no,affil
train_1423.wav,no,affil
train_1424.wav,yes,affil
train_1425.wav,yes,presta
train_1426.wav,no,presta
train_1427.wav,yes,presta
train_1428.wav,no,presta
train_1429.wav,no,affil
train_1430.wav,no,affil
train_1431.wav,no,presta
train_1432.wav,no,affil
train_1433.wav,yes,affil
train_1434.wav,no,affil
train_1435.wav,no,affil
train_1436.wav,no,presta
train_1437.wav,no,affil
train_1438.wav,yes,presta
train_1439.wav,no,presta
train_1440.wav,no,affil
train_1441.wav,yes,presta
train_1442.wav,yes,presta
train_1443.wav,yes,affil
train_1444.wav,no,affil
train_1445.wav,no,affil
train_1446.wav,no,affil
train_1447.wav,yes,presta
train_1448.wav,no,presta
train_1449.wav,no,presta
train_1450.wav,no,affil
train_1451.wav,no,presta
train_1452.wav,no,affil
train_1453.wav,yes,presta
train_1454.wav,no,affil
train_1455.wav,yes,presta
train_1456.wav,yes,affil
train_1457.wav,no,affil
train_1458.wav,no,affil
train_1459.wav,no,affil
train_1460.wav,no,affil
train_1461.wav,no,presta
train_1462.wav,no,presta
train_1463.wav,yes,affil
train_1464.wav,yes,presta
train_1465.wav,no,presta
train_1466.wav,no,affil
train_1467.wav,no,presta
train_1468.wav,no,presta
train_1469.wav,yes,presta
train_1470.wav,no,presta
train_1471.wav,no,presta
train_1472.wav,yes,presta
train_1473.wav,no,affil
train_1474.wav,no,presta
train_1475.wav,no,presta
train_1476.wav,no,presta
train_1477.wav,no,presta
train_1478.wav,yes,affil
train_1479.wav,no,affil
train_1480.wav,no,affil
train_1481.wav,no,affil
train_1482.wav,no,affil
train_1483.wav,no,affil
train_1484.wav,no,affil
train_1485.wav,no,affil
train_1486.wav,yes,presta
train_1487.wav,no,affil
train_1488.wav,no,presta
train_1489.wav,yes,presta
train_1490.wav,no,affil
train_1491.wav,no,affil
train_1492.wav,yes,presta
train_1493.wav,yes,affil
train_1494.wav,no,affil
train_1495.wav,no,affil
train_1496.wav,yes,presta
train_1497.wav,yes,presta
train_1498.wav,yes,presta
train_1499.wav,no,affil
train_1500.wav,no,affil
train_1501.wav,yes,affil
train_1502.wav,no,affil
train_1503.wav,yes,affil
train_1504.wav,no,presta
train_1505.wav,no,affil
train_1506.wav,no,presta
train_1507.wav,no,affil
train_1508.wav,no,affil
train_1509.wav,no,affil
train_1510.wav,no,presta
train_1511.wav,yes,affil
train_1512.wav,no,affil
train_1513.wav,no,affil
train_1514.wav,no,presta
train_1515.wav,no,affil
train_1516.wav,yes,presta
train_1517.wav,yes,presta
train_1518.wav,no,affil
train_1519.wav,no,presta
train_1520.wav,no,presta
train_1521.wav,no,affil
train_1522.wav,no,presta
train_1523.wav,no,affil
train_1524.wav,no,affil
train_1525.wav,no,presta
train_1526.wav,yes,presta
train_1527.wav,no,affil
train_1528.wav,yes,presta
train_1529.wav,no,presta
train_1530.wav,no,affil
train_1531.wav,no,affil
train_1532.wav,no,affil
train_1533.wav,yes,affil
train_1534.wav,no,presta
train_1535.wav,no,affil
train_1536.wav,no,presta
train_1537.wav,yes,affil
train_1538.wav,no,affil
train_1539.wav,no,affil
train_1540.wav,no,presta
train_1541.wav,no,presta
train_1542.wav,no,affil
train_1543.wav,no,affil
train_1544.wav,no,presta
train_1545.wav,yes,presta
train_1546.wav,no,affil
train_1547.wav,yes,presta
train_1548.wav,no,presta
train_1549.wav,no,presta
train_1550.wav,yes,presta
train_1551.wav,no,presta
train_1552.wav,yes,affil
train_1553.wav,no,affil
train_1554.wav,no,presta
train_1555.wav,no,presta
train_1556.wav,no,presta
train_1557.wav,no,affil
train_1558.wav,yes,presta
train_1559.wav,no,presta
train_1560.wav,no,presta
train_1561.wav,no,presta
train_1562.wav,no,affil
train_1563.wav,no,presta
train_1564.wav,yes,presta
train_1565.wav,no,affil
train_1566.wav,no,affil
train_1567.wav,yes,presta
train_1568.wav,yes,presta
train_1569.wav,yes,affil
train_1570.wav,yes,presta
train_1571.wav,yes,affil
train_1572.wav,no,presta
train_1573.wav,yes,affil
train_1574.wav,yes,affil
train_1575.wav,no,presta
train_1576.wav,yes,presta
train_1577.wav,yes,affil
train_1578.wav,no,presta
train_1579.wav,no,presta
train_1580.wav,no,affil
train_1581.wav,no,presta
train_1582.wav,no,presta
train_1583.wav,no,presta
train_1584.wav,no,presta
train_1585.wav,no,presta
train_1586.wav,yes,affil
train_1587.wav,no,presta
train_1588.wav,yes,presta
train_1589.wav,yes,presta
train_1590.wav,yes,presta
train_1591.wav,yes,presta
train_1592.wav,yes,presta
train_1593.wav,no,affil
train_1594.wav,yes,presta
train_1595.wav,no,presta
train_1596.wav,no,affil
train_1597.wav,no,presta
train_1598.wav,yes,affil
train_1599.wav,no,affil
train_1600.wav,no,affil
train_1601.wav,no,affil
train_1602.wav,no,presta
train_1603.wav,no,affil
train_1604.wav,yes,affil
train_1605.wav,yes,presta
train_1606.wav,yes,affil
train_1607.wav,yes,affil
train_1608.wav,no,presta
train_1609.wav,no,affil
train_1610.wav,yes,presta
train_1611.wav,no,presta
train_1612.wav,no,affil
train_1613.wav,no,affil
train_1614.wav,no,presta
train_1615.wav,no,affil
train_1616.wav,no,affil
train_1617.wav,yes,presta
train_1618.wav,yes,affil
train_1619.wav,no,presta
train_1620.wav,yes,affil
train_1621.wav,yes,presta
train_1622.wav,no,presta
train_1623.wav,no,affil
train_1624.wav,yes,affil
train_1625.wav,no,affil
train_1626.wav,no,affil
train_1627.wav,no,affil
train_1628.wav,no,presta
train_1629.wav,no,affil
train_1630.wav,yes,presta
train_1631.wav,yes,presta
train_1632.wav,no,affil
train_1633.wav,yes,affil
train_1634.wav,yes,affil
train_1635.wav,no,presta
train_1636.wav,no,presta
train_1637.wav,no,affil
train_1638.wav,yes,affil
train_1639.wav,yes,presta
train_1640.wav,no,presta
train_1641.wav,yes,presta
train_1642.wav,no,presta
train_1643.wav,no,affil
train_1644.wav,no,presta
train_1645.wav,yes,presta
train_1646.wav,no,affil
train_1647.wav,no,presta
train_1648.wav,no,affil
train_1649.wav,yes,affil
train_1650.wav,yes,affil
train_1651.wav,no,presta
train_1652.wav,no,affil
train_1653.wav,no,presta
train_1654.wav,no,presta
train_1655.wav,no,affil
train_1656.wav,yes,presta
train_1657.wav,yes,presta
train_1658.wav,no,affil
train_1659.wav,no,affil
train_1660.wav,no,affil
train_1661.wav,no,presta
train_1662.wav,no,affil
train_1663.wav,no,affil
train_1664.wav,no,affil
train_1665.wav,yes,affil
train_1666.wav,yes,affil
train_1667.wav,no,presta
train_1668.wav,no,affil
train_1669.wav,yes,presta
train_1670.wav,no,affil
train_1671.wav,no,affil
train_1672.wav,no,affil
train_1673.wav,yes,presta
train_1674.wav,yes,affil
train_1675.wav,no,presta
train_1676.wav,yes,presta
train_1677.wav,yes,affil
train_1678.wav,no,affil
train_1679.wav,yes,affil
train_1680.wav,no,presta
train_1681.wav,no,affil
train_1682.wav,no,presta
train_1683.wav,no,presta
train_1684.wav,no,presta
train_1685.wav,yes,presta
train_1686.wav,no,affil
train_1687.wav,yes,presta
train_1688.wav,yes,affil
train_1689.wav,yes,affil
train_1690.wav,no,affil
train_1691.wav,no,affil
train_1692.wav,no,presta
train_1693.wav,no,presta
train_1694.wav,no,affil
train_1695.wav,no,affil
train_1696.wav,yes,presta
train_1697.wav,no,affil
train_1698.wav,no,presta
train_1699.wav,no,presta
train_1700.wav,yes,affil
train_1701.wav,no,affil
train_1702.wav,yes,presta
train_1703.wav,no,presta
train_1704.wav,no,presta
train_1705.wav,no,affil
train_1706.wav,no,affil
train_1707.wav,yes,presta
train_1708.wav,yes,presta
train_1709.wav,yes,presta
train_1710.wav,no,presta
train_1711.wav,no,affil
train_1712.wav,no,affil
train_1713.wav,yes,presta
train_1714.wav,no,presta
train_1715.wav,no,affil
train_1716.wav,no,presta
train_1717.wav,yes,presta
train_1718.wav,no,affil
train_1719.wav,no,affil
train_1720.wav,no,affil
train_1721.wav,yes,presta
train_1722.wav,no,presta
train_1723.wav,yes,presta
train_1724.wav,yes,presta
train_1725.wav,no,affil
train_1726.wav,no,presta
train_1727.wav,no,affil
train_1728.wav,yes,affil
train_1729.wav,no,affil
train_1730.wav,no,affil
train_1731.wav,no,presta
train_1732.wav,yes,affil
train_1733.wav,no,presta
train_1734.wav,no,affil
train_1735.wav,yes,presta
train_1736.wav,no,affil
train_1737.wav,no,affil
train_1738.wav,no,affil
train_1739.wav,yes,affil
train_1740.wav,yes,affil
train_1741.wav,no,presta
train_1742.wav,no,affil
train_1743.wav,no,affil
train_1744.wav,yes,affil
train_1745.wav,no,affil
train_1746.wav,yes,presta
train_1747.wav,yes,affil
train_1748.wav,no,presta
train_1749.wav,yes,presta
train_1750.wav,no,presta
train_1751.wav,no,affil
train_1752.wav,no,presta
train_1753.wav,yes,affil
train_1754.wav,no,affil
train_1755.wav,no,affil
train_1756.wav,no,presta
train_1757.wav,no,presta
train_1758.wav,no,presta
train_1759.wav,yes,affil
train_1760.wav,no,affil
train_1761.wav,no,affil
train_1762.wav,no,presta
train_1763.wav,yes,presta
train_1764.wav,yes,presta
train_1765.wav,no,presta
train_1766.wav,yes,affil
train_1767.wav,yes,affil
train_1768.wav,yes,affil
train_1769.wav,no,affil
train_1770.wav,yes,affil
train_1771.wav,yes,affil
train_1772.wav,yes,affil
train_1773.wav,no,affil
train_1774.wav,no,affil
train_1775.wav,no,presta
train_1776.wav,no,presta
train_1777.wav,yes,affil
train_1778.wav,no,presta
train_1779.wav,no,presta
train_1780.wav,no,presta
train_1781.wav,no,affil
train_1782.wav,no,presta
train_1783.wav,no,affil
train_1784.wav,yes,presta
train_1785.wav,no,affil
train_1786.wav,yes,presta
train_1787.wav,no,presta
train_1788.wav,yes,affil
train_1789.wav,yes,presta
train_1790.wav,yes,presta
train_1791.wav,yes,affil
train_1792.wav,yes,presta
train_1793.wav,no,affil
train_1794.wav,no,presta
train_1795.wav,no,presta
train_1796.wav,no,presta
train_1797.wav,no,presta
train_1798.wav,yes,presta
train_1799.wav,yes,presta
train_1800.wav,no,presta
train_1801.wav,yes,affil
train_1802.wav,no,affil
train_1803.wav,yes,affil
train_1804.wav,yes,presta
train_1805.wav,no,presta
train_1806.wav,no,affil
train_1807.wav,no,presta
train_1808.wav,no,affil
train_1809.wav,yes,presta
train_1810.wav,no,affil
train_1811.wav,no,affil
train_1812.wav,no,affil
train_1813.wav,no,affil
train_1814.wav,no,presta
train_1815.wav,no,presta
train_1816.wav,no,presta
train_1817.wav,no,affil
train_1818.wav,no,presta
train_1819.wav,no,affil
train_1820.wav,no,affil
train_1821.wav,yes,affil
train_1822.wav,yes,presta
train_1823.wav,yes,presta
train_1824.wav,yes,affil
train_1825.wav,yes,affil
train_1826.wav,no,affil
train_1827.wav,no,presta
train_1828.wav,no,affil
train_1829.wav,yes,affil
train_1830.wav,no,affil
train_1831.wav,no,presta
train_1832.wav,yes,affil
train_1833.wav,yes,affil
train_1834.wav,no,affil
train_1835.wav,no,affil
train_1836.wav,yes,affil
train_1837.wav,yes,presta
train_1838.wav,no,affil
train_1839.wav,yes,presta
train_1840.wav,yes,affil
train_1841.wav,yes,presta
train_1842.wav,yes,affil
train_1843.wav,no,affil
train_1844.wav,no,affil
train_1845.wav,no,affil
train_1846.wav,yes,presta
train_1847.wav,yes,affil
train_1848.wav,no,affil
train_1849.wav,no,affil
train_1850.wav,no,affil
train_1851.wav,no,affil
train_1852.wav,no,presta
train_1853.wav,no,presta
train_1854.wav,yes,presta
train_1855.wav,yes,presta
train_1856.wav,yes,presta
train_1857.wav,yes,presta
train_1858.wav,no,affil
train_1859.wav,no,affil
train_1860.wav,no,presta
train_1861.wav,yes,presta
train_1862.wav,no,affil
train_1863.wav,no,presta
train_1864.wav,no,presta
train_1865.wav,yes,presta
train_1866.wav,yes,affil
train_1867.wav,no,presta
train_1868.wav,no,affil
train_1869.wav,no,affil
train_1870.wav,yes,presta
train_1871.wav,no,affil
train_1872.wav,no,affil
train_1873.wav,no,affil
train_1874.wav,no,affil
train_1875.wav,yes,presta
train_1876.wav,no,affil
train_1877.wav,yes,affil
train_1878.wav,no,presta
train_1879.wav,no,affil
train_1880.wav,no,affil
train_1881.wav,no,affil
train_1882.wav,yes,affil
train_1883.wav,no,presta
train_1884.wav,yes,presta
train_1885.wav,yes,presta
train_1886.wav,no,affil
train_1887.wav,no,presta
train_1888.wav,no,affil
train_1889.wav,yes,presta
train_1890.wav,no,presta
train_1891.wav,no,presta
train_1892.wav,no,presta
train_1893.wav,no,affil
train_1894.wav,no,presta
train_1895.wav,no,presta
train_1896.wav,no,affil
train_1897.wav,yes,presta
train_1898.wav,no,affil
train_1899.wav,no,affil
train_1900.wav,yes,affil
train_1901.wav,yes,presta
train_1902.wav,no,affil
train_1903.wav,no,affil
train_1904.wav,no,affil
train_1905.wav,yes,presta
train_1906.wav,no,presta
train_1907.wav,yes,presta
train_1908.wav,no,affil
train_1909.wav,yes,affil
train_1910.wav,yes,presta
train_1911.wav,no,presta
train_1912.wav,yes,affil
train_1913.wav,yes,affil
train_1914.wav,yes,presta
train_1915.wav,no,affil
train_1916.wav,no,affil
train_1917.wav,no,presta
train_1918.wav,no,affil
train_1919.wav,yes,affil
train_1920.wav,no,affil
train_1921.wav,yes,affil
train_1922.wav,no,presta
train_1923.wav,yes,presta
train_1924.wav,no,presta
train_1925.wav,yes,presta
train_1926.wav,no,affil
train_1927.wav,no,presta
train_1928.wav,no,affil
train_1929.wav,no,presta
train_1930.wav,no,affil
train_1931.wav,no,presta
train_1932.wav,no,presta
train_1933.wav,no,affil
train_1934.wav,no,presta
train_1935.wav,yes,affil
train_1936.wav,no,affil
train_1937.wav,no,affil
train_1938.wav,yes,presta
train_1939.wav,no,presta
train_1940.wav,yes,presta
train_1941.wav,yes,presta
train_1942.wav,yes,presta
train_1943.wav,no,presta
train_1944.wav,no,affil
train_1945.wav,no,affil
train_1946.wav,yes,affil
train_1947.wav,no,presta
train_1948.wav,yes,affil
train_1949.wav,no,presta
train_1950.wav,no,affil
train_1951.wav,no,affil
train_1952.wav,yes,presta
train_1953.wav,no,presta
train_1954.wav,no,affil
train_1955.wav,yes,presta
train_1956.wav,no,affil
train_1957.wav,yes,presta
train_1958.wav,no,presta
train_1959.wav,no,presta
train_1960.wav,yes,presta
train_1961.wav,no,presta
train_1962.wav,no,presta
train_1963.wav,yes,presta
train_1964.wav,no,affil
train_1965.wav,no,presta
train_1966.wav,yes,presta
train_1967.wav,no,presta
train_1968.wav,yes,presta
train_1969.wav,no,affil
train_1970.wav,yes,presta
train_1971.wav,no,affil
train_1972.wav,no,affil
train_1973.wav,no,affil
train_1974.wav,no,affil
train_1975.wav,no,presta
train_1976.wav,no,presta
train_1977.wav,no,presta
train_1978.wav,yes,presta
train_1979.wav,no,presta
train_1980.wav,no,affil
train_1981.wav,yes,affil
train_1982.wav,no,presta
train_1983.wav,no,affil
train_1984.wav,no,affil
train_1985.wav,no,presta
train_1986.wav,no,affil
train_1987.wav,no,affil
train_1988.wav,no,presta
train_1989.wav,no,presta
train_1990.wav,yes,presta
train_1991.wav,no,affil
train_1992.wav,yes,presta
train_1993.wav,no,affil
train_1994.wav,no,presta
train_1995.wav,no,affil
train_1996.wav,no,affil
train_1997.wav,no,affil
train_1998.wav,no,presta
train_1999.wav,no,presta
train_2000.wav,no,affil
train_2001.wav,no,presta
train_2002.wav,no,presta
train_2003.wav,no,affil
train_2004.wav,yes,affil
train_2005.wav,no,affil
train_2006.wav,no,affil
train_2007.wav,yes,presta
train_2008.wav,no,presta
train_2009.wav,no,presta
train_2010.wav,no,affil
train_2011.wav,no,affil
train_2012.wav,no,presta
train_2013.wav,yes,presta
train_2014.wav,no,presta
train_2015.wav,no,affil
train_2016.wav,no,affil
train_2017.wav,no,presta
train_2018.wav,no,presta
train_2019.wav,no,affil
train_2020.wav,no,presta
train_2021.wav,no,affil
train_2022.wav,no,presta
train_2023.wav,no,presta
train_2024.wav,no,affil
train_2025.wav,yes,presta
train_2026.wav,no,affil
train_2027.wav,no,presta
train_2028.wav,no,presta
train_2029.wav,yes,presta
train_2030.wav,yes,presta
train_2031.wav,no,presta
train_2032.wav,no,affil
train_2033.wav,no,presta
train_2034.wav,no,affil
train_2035.wav,no,presta
train_2036.wav,no,affil
train_2037.wav,no,presta
train_2038.wav,yes,presta
train_2039.wav,no,presta
train_2040.wav,no,affil
train_2041.wav,yes,presta
train_2042.wav,no,affil
train_2043.wav,no,presta
train_2044.wav,yes,affil
train_2045.wav,yes,presta
train_2046.wav,no,affil
train_2047.wav,no,presta
train_2048.wav,yes,presta
train_2049.wav,no,presta
train_2050.wav,yes,affil
train_2051.wav,yes,affil
train_2052.wav,yes,affil
train_2053.wav,no,affil
train_2054.wav,no,affil
train_2055.wav,no,presta
train_2056.wav,no,affil
train_2057.wav,no,affil
train_2058.wav,yes,affil
train_2059.wav,yes,presta
train_2060.wav,yes,presta
train_2061.wav,yes,presta
train_2062.wav,no,presta
train_2063.wav,yes,presta
train_2064.wav,yes,presta
train_2065.wav,yes,presta
train_2066.wav,no,presta
train_2067.wav,yes,presta
train_2068.wav,no,presta
train_2069.wav,yes,presta
train_2070.wav,no,presta
train_2071.wav,no,affil
train_2072.wav,no,presta
train_2073.wav,yes,presta
train_2074.wav,yes,presta
train_2075.wav,no,presta
train_2076.wav,no,presta
train_2077.wav,no,affil
train_2078.wav,no,presta
train_2079.wav,no,presta
train_2080.wav,no,affil
train_2081.wav,no,presta
train_2082.wav,no,affil
train_2083.wav,no,affil
train_2084.wav,yes,presta
train_2085.wav,yes,affil
train_2086.wav,no,presta
train_2087.wav,yes,presta
train_2088.wav,no,affil
train_2089.wav,yes,presta
